line,reactance,limit
line_301721_302071,0.03481575899837933,1505.0655653504268
line_301721_303741,0.020637159088396015,2539.1091756163178
line_301741_407871,0.07844835835335735,667.9553415760859
line_301741_400081,0.09577774331848345,547.0999648191514
line_301741_302211,0.01479629120339949,3541.4280024416494
line_301741_302051,0.05424785702139187,965.9367738588606
line_301741_302201,0.026578070071544533,1971.5502238855704
line_301741_302071,0.02543099875942701,2060.4774706528524
line_301741_303741,0.03964854668392931,1321.61212408926
line_302051_500001,0.0922350988675719,568.1134475199532
line_302051_407871,0.08983368287933483,583.3001422237583
line_302051_302211,0.014230480919310616,3682.2367632631262
line_302051_302201,0.029211039609577466,1793.842352081832
line_302051_302071,0.019623351199452643,2670.2880393569885
line_302051_303741,0.057775014007137165,906.9664612028798
line_302071_500991,0.08428555634868339,621.6960802064937
line_302071_500241,0.09389021172211051,558.0986456297462
line_302071_500001,0.08784564675046655,596.5008163562949
line_302071_407871,0.06590971522800257,795.0269519255517
line_302071_400081,0.0812798073607353,644.6865673221739
line_302071_302211,0.06432464250957043,814.6178191694382
line_302071_302201,0.012450411478147306,4208.696242045602
line_302071_303741,0.030007755959516123,1746.2152141830788
line_302201_500001,0.09447432046801796,554.6480751638619
line_302201_407871,0.06110737894748474,857.5069149182818
line_302201_400081,0.08842932430884062,592.5636140449551
line_302201_302211,0.0625911759126704,837.1787114706151
line_302201_303741,0.0248870224802497,2105.5150346564988
line_302211_500991,0.08589161545701428,610.0711893843044
line_302211_500241,0.08988279415624423,582.981431450746
line_302211_500001,0.0957564921348602,547.2213824019536
line_302211_407871,0.08602338585876386,609.1366839016557
line_302211_303741,0.04295838473485158,1219.7851554108497
line_303741_500991,0.08186518306307877,640.076746174558
line_303741_500241,0.09450452106825839,554.4708275083761
line_303741_407871,0.046086915145962665,1136.9821528310813
line_303741_400081,0.08920369784657797,587.4195943101272
line_400011_400031,0.044215061015345336,1185.11653714136
line_400011_400041,0.01743367579976517,3005.67709310654
line_400031_400041,0.00885606599566291,5916.848409402313
line_400031_400501,0.08779386450648334,596.852642204062
line_400041_409941,0.06440482337093173,813.6036597477893
line_400041_409611,0.07358948234500423,712.0582769469269
line_400041_408441,0.06724553513267788,779.2338910919945
line_400041_401681,0.07997422449802126,655.2111049391482
line_400041_402811,0.08641043082639284,606.408271534681
line_400061_400081,0.023966023296708893,2186.4286515650583
line_400081_408441,0.09532137618280702,549.7192980041272
line_400081_401681,0.09545962487073596,548.9231711412655
line_400081_407871,0.09179997238873892,570.8062719028432
line_400501_409941,0.09290242489684063,564.0326402479295
line_400501_408441,0.09524644362162907,550.1517747808143
line_400501_401681,0.09476373747287763,552.9541298959155
line_401601_409941,0.04595699475161364,1140.1964006395378
line_401601_409611,0.07247686295225074,722.989349504851
line_401601_403911,0.09116888972254775,574.7574656164812
line_401601_403671,0.07902184178903666,663.1078042940512
line_401601_403691,0.07958122579095654,658.4467564956085
line_401601_408811,0.0921527620843085,568.6210463454195
line_401601_408441,0.05785218872728014,905.756569505396
line_401601_401681,0.007811307198798235,6708.224201969897
line_401601_401691,0.03377427709470246,1551.4765824023814
line_401601_402811,0.06038379672920383,867.7824654682144
line_401601_402791,0.04214638472918849,1243.2857607288524
line_401601_401621,0.039170584028849216,1337.7385428158868
line_401621_409941,0.04518874083990921,1159.580882893777
line_401621_409611,0.07059333020208108,742.2797571668499
line_401621_403911,0.08974373595561601,583.8847630091435
line_401621_403671,0.07656904212007322,684.3496868855683
line_401621_403691,0.07749832713042394,676.1436270981009
line_401621_408811,0.09093272858479248,576.250166639818
line_401621_408441,0.05605860680012812,934.7360377118798
line_401621_401681,0.020730676234455646,2527.6551236137684
line_401621_401691,0.05529370569901052,947.6666347022876
line_401621_407871,0.08969125103502829,584.2264367517357
line_401621_402811,0.05415000037710197,967.682357065283
line_401621_402791,0.04075628141543098,1285.6913874424404
line_401681_532171,0.09083078424719494,576.8969235957933
line_401681_800071,0.0949106986116343,552.0979274888272
line_401681_409941,0.02129183091541303,2461.03776646413
line_401681_409611,0.04167278821897075,1257.4152640006432
line_401681_403911,0.06733538905546949,778.1940631074988
line_401681_403671,0.04726440865111025,1108.6566297020436
line_401681_403691,0.048421647843723624,1082.160610665629
line_401681_408811,0.06994476452539272,749.1625764352489
line_401681_408441,0.02855419167082333,1835.1071045566428
line_401681_401691,0.005468507084913428,9582.139912474768
line_401681_407871,0.0827979727710801,632.8657362768478
line_401681_405951,0.08776446599882584,597.0525702361253
line_401681_402811,0.027293495022528813,1919.871381688112
line_401681_402791,0.009433973185247656,5554.393570032648
line_401691_409941,0.04447167132651963,1178.2781810755223
line_401691_409611,0.0696139603348849,752.7225824809359
line_401691_403911,0.09031562424749731,580.1875415975107
line_401691_403671,0.07751852152447766,675.9674845379229
line_401691_403691,0.07798811780073207,671.8972258554511
line_401691_408811,0.09123949938965875,574.3126644767531
line_401691_408441,0.0554587373568834,944.8466102428538
line_401691_402811,0.06004790248834937,872.6366422235443
line_401691_402791,0.05767688684754198,908.5095063904812
line_402791_409941,0.056820039306291516,922.2098513085313
line_402791_409611,0.07722412184531975,678.5444592682767
line_402791_403911,0.09216397039195719,568.5518948147742
line_402791_403671,0.08031324766224174,652.445287984976
line_402791_403691,0.0816249098428585,641.9608928313514
line_402791_408811,0.09355936547547679,560.0722037147075
line_402791_408441,0.0650387971098841,805.6729571961387
line_402791_402811,0.05601973019895772,935.3847263079988
line_402811_532171,0.09171835264946081,571.3142297732716
line_402811_409941,0.03989438513544058,1313.4680437385646
line_402811_409611,0.05398324718048039,970.6715089741234
line_402811_403911,0.06268382774766551,835.9412927196602
line_402811_403671,0.03975670338351331,1318.0167252431131
line_402811_403691,0.04718306764600773,1110.567892556975
line_402811_408811,0.07175850897656959,730.2269897652071
line_402811_408441,0.04360345090770169,1201.739745574692
line_402811_407871,0.0951458162029448,550.7336222565108
line_402811_405951,0.09146747427558295,572.8812390962464
line_403671_532171,0.08262201346130953,634.2135443665752
line_403671_800071,0.09098634773768502,575.91057672817
line_403671_409941,0.05264297577400219,995.3844597416892
line_403671_409611,0.054307569623338915,964.8747009566208
line_403671_403911,0.005705790978160868,9183.652222901785
line_403671_403691,0.010459011036321596,5010.033914107899
line_403671_408811,0.05717153542559055,916.5400161099266
line_403671_408441,0.0482668429016008,1085.6313951758823
line_403671_405951,0.08586867993641681,610.2341393718948
line_403691_532171,0.08114178221322457,645.7832028177932
line_403691_800071,0.08241663554706447,635.7939711100764
line_403691_409941,0.051305811482361456,1021.3267948800444
line_403691_409611,0.04575278509429066,1145.285470425686
line_403691_403911,0.017778660274642064,2947.3536920404968
line_403691_408811,0.05198382298884887,1008.005894665354
line_403691_408441,0.04300702325199635,1218.405647211764
line_403691_405951,0.08545216597160459,613.2085641622275
line_403911_532171,0.09139967281452632,573.3062098190791
line_403911_800071,0.09582856940772821,546.8097908991026
line_403911_409941,0.07173188454498747,730.4980251444076
line_403911_409611,0.0707577683163459,740.5547298457541
line_403911_408811,0.07214900330505176,726.2747591737144
line_403911_408441,0.06666343371726877,786.0381183219205
line_403911_405951,0.09363605780965908,559.6134782448588
line_405951_532171,0.08170593562066403,641.3242759164691
line_405951_409941,0.09269655639029509,565.2852925773416
line_405951_409611,0.09320930421266256,562.1756373209942
line_405951_408811,0.06187516652621488,846.8664076693757
line_405951_408441,0.09060061948893176,578.3624912896038
line_405951_406911,0.09511015942278354,550.940092183755
line_406021_532171,0.08819565801921242,594.133556876295
line_406911_532171,0.05548986012530948,944.3166712200782
line_406911_606631,0.09478711417059324,552.8177586005312
line_406911_408811,0.0784379067865744,668.0443442043623
line_407871_500991,0.07295817868981679,718.2196833994403
line_407871_500241,0.07927871152503695,660.9592788784364
line_407871_500001,0.08721192956446638,600.8352327678557
line_407871_409941,0.09083755912498424,576.8538972728489
line_407871_408441,0.09294964948335399,563.7460742590979
line_408441_532171,0.08821004502969154,594.0366540155618
line_408441_800071,0.08966866680815776,584.3735818232643
line_408441_409941,0.021076677886631225,2486.1603086526707
line_408441_409611,0.023915742150987695,2191.0254621906406
line_408441_408811,0.06132951669941234,854.4009935187064
line_408811_532171,0.046779517076115516,1120.14837422839
line_408811_800071,0.07239069236617701,723.8499631270658
line_408811_606631,0.07070392293832407,741.1187077371815
line_408811_409941,0.07120299725894937,735.9240764743784
line_408811_409611,0.06455505606460574,811.7102392035547
line_409611_532171,0.09043479259508855,579.4230129394448
line_409611_800071,0.08855419184342343,591.7280583696224
line_409611_409941,0.035839784403108095,1462.0623665207029
line_409941_532171,0.09228642421045151,567.7974896990934
line_409941_800071,0.09465117114003303,553.6117447767875
line_500001_500991,0.07804752862548413,671.385768682627
line_500001_500241,0.067489867169748,776.4128482903288
line_500071_500991,0.059367256444988796,882.6414279149849
line_500071_503161,0.09570058593121243,547.5410572476957
line_500241_500991,0.05207444805324415,1006.2516638951791
line_500241_503161,0.08594063378068316,609.7232204933765
line_500991_701551,0.026465445333661495,1979.9402329856982
line_500991_700001,0.08166362339880696,641.6565640750827
line_500991_503161,0.035107989050856096,1492.5377789111008
line_500991_501961,0.0591893430990395,885.2945016186593
line_501961_701551,0.0695164029599992,753.7789322924515
line_501961_700001,0.07668920672095743,683.2773768369188
line_501961_503161,0.08401500049270509,623.6981454823632
line_503161_701551,0.0437433233507232,1197.8970957434967
line_530001_530021,0.08066112175275282,649.6314316160832
line_530021_606631,0.08792898110390455,595.9354850032845
line_530021_605771,0.057899315112443596,905.0193408719322
line_530121_800071,0.07089452405393681,739.1261976754917
line_532171_800071,0.09133605571978566,573.7055272099828
line_532171_601941,0.06628177192585859,790.5642603914324
line_532171_600001,0.0799593431042888,655.3330475921507
line_532171_600031,0.0710769376879354,737.2292856800213
line_532171_606631,0.06480746452620717,808.5488358954426
line_532171_605141,0.08276998139263556,633.0797605406044
line_600001_600031,0.09100711965667711,575.7791280251276
line_600001_606631,0.09491437920448056,552.0765182176568
line_600031_601941,0.08640125633929961,606.4726627842547
line_600031_606631,0.07869207012481912,665.8866632544374
line_600031_605141,0.08335374745419691,628.6460009346782
line_601941_700631,0.08938775838077367,586.2100241599824
line_601941_772611,0.0921716075927734,568.5047854596426
line_601941_701721,0.06351940722623883,824.9447261585026
line_601941_606631,0.05242385366728229,999.5449844753176
line_601941_605141,0.028420042854765213,1843.7692113196108
line_605141_700631,0.08552478892695872,612.6878611153487
line_605141_772611,0.08887177808849386,589.6134985374415
line_605141_701721,0.056878839394072386,921.256491134748
line_605141_606631,0.03341835455356228,1568.0006002693617
line_605771_606631,0.07023666248225365,746.0491166310708
line_606631_701721,0.07341824021103155,713.7190955460491
line_700001_701551,0.09290910284130424,563.9920997784593
line_700001_700161,0.08735056019562928,599.8816708518592
line_700161_770011,0.09577387072504508,547.122086674704
line_700161_772611,0.0761655248869105,687.9753021830124
line_700631_770011,0.08861124959945484,591.3470381792515
line_700631_772611,0.053823910364833395,973.5450219952112
line_700631_701721,0.07271125646703279,720.6587060389763
line_701721_772611,0.07757234023964808,675.4985067888642
line_740011_741041,0.05722658824102053,915.6582912003691
line_740531_742351,0.05048034314177735,1038.0278092173653
line_740531_771731,0.0735014010334905,712.9115807755045
line_741321_770011,0.05611275295506862,933.8340616073223
line_741321_772611,0.04340245798057691,1207.3048955764118
line_741321_742351,0.049812189981527866,1051.9513400119888
line_742351_771731,0.05907939144685934,886.9421081822193
line_770011_772611,0.03971967463637365,1319.245449005119
